observation_id,frame_number,telemetry_hex,timestamp,byte_count
8408747,0,SIN_TELEMETRIA,,0
8405350,0,SIN_TELEMETRIA,,0
8407501,0,SIN_TELEMETRIA,,0
8403856,0,SIN_TELEMETRIA,,0
8400134,1,204D9341DA90D2855B73,2023-10-27T19:06:26Z,10
8408414,1,56CD81C25508760423C0D8459921AA4D1743F41EA0,2023-10-27T19:07:56Z,21
8408055,0,SIN_TELEMETRIA,,0
8408488,0,SIN_TELEMETRIA,,0
8394240,0,SIN_TELEMETRIA,,0
8405298,0,SIN_TELEMETRIA,,0
8405336,1,E0B877BE72F932B9520350D3A97128AA456DCA91DD3B76D670F939927BA1E4D2CDE861801FA507DBFA1700DB46AB3A,2023-10-27T17:21:40Z,47
8404879,0,SIN_TELEMETRIA,,0
8405168,0,SIN_TELEMETRIA,,0
8403636,0,SIN_TELEMETRIA,,0
8398242,0,SIN_TELEMETRIA,,0
8398288,1,9086B018464F76B077,2023-10-27T06:57:08Z,9
8403064,0,SIN_TELEMETRIA,,0
8402992,0,SIN_TELEMETRIA,,0
8394208,1,6E39BAD9B3C901FB9A,2023-10-27T05:22:43Z,9
8402966,0,SIN_TELEMETRIA,,0
8398239,0,SIN_TELEMETRIA,,0
8398284,1,6CE6,2023-10-27T05:15:49Z,2
8398284,2,00CE4E8D0E3B420254DEEC8E9B0C,2023-10-27T05:28:35Z,14
8402958,1,002CDE268CA34D24FB84,2023-10-27T05:25:53Z,10
8402779,0,SIN_TELEMETRIA,,0
8398236,0,SIN_TELEMETRIA,,0
8398280,0,SIN_TELEMETRIA,,0
8400773,0,SIN_TELEMETRIA,,0
8393848,1,00C01267F3,2023-10-27T03:36:04Z,5
8393844,0,SIN_TELEMETRIA,,0
8400449,0,SIN_TELEMETRIA,,0
8400342,0,SIN_TELEMETRIA,,0
8400107,0,SIN_TELEMETRIA,,0
8398222,0,SIN_TELEMETRIA,,0
8399805,0,SIN_TELEMETRIA,,0
8388146,0,SIN_TELEMETRIA,,0
8399776,0,SIN_TELEMETRIA,,0
8399783,0,SIN_TELEMETRIA,,0
8398219,0,SIN_TELEMETRIA,,0
8398259,0,SIN_TELEMETRIA,,0
8388054,1,EAE0EEDFD3C013A2B0DC7EE8841C9B5ABB25F1,2023-10-26T16:18:56Z,19
8398257,1,607787F70417CF1B4C0F611E30746AF0,2023-10-26T16:21:27Z,16
8398257,2,1A287229BAC21A8B37DD1C9BAD086277851A090460,2023-10-26T16:19:01Z,21
8397715,0,SIN_TELEMETRIA,,0
8397884,0,SIN_TELEMETRIA,,0
8394159,0,SIN_TELEMETRIA,,0
8396417,0,SIN_TELEMETRIA,,0
8391739,0,SIN_TELEMETRIA,,0
8391791,0,SIN_TELEMETRIA,,0
8396453,0,SIN_TELEMETRIA,,0
8396340,0,SIN_TELEMETRIA,,0
8396168,0,SIN_TELEMETRIA,,0
8391736,0,SIN_TELEMETRIA,,0
8391786,0,SIN_TELEMETRIA,,0
8396066,0,SIN_TELEMETRIA,,0
8391733,0,SIN_TELEMETRIA,,0
8391781,0,SIN_TELEMETRIA,,0
8388028,1,8708E2E7C466C202,2023-10-26T02:34:29Z,8
8394916,0,SIN_TELEMETRIA,,0
8394978,0,SIN_TELEMETRIA,,0
8394349,0,SIN_TELEMETRIA,,0
8394184,0,SIN_TELEMETRIA,,0
8392175,0,SIN_TELEMETRIA,,0
8388098,1,A916EB,2023-10-25T18:35:47Z,3
8393797,1,209DA8EEB867662EB791173C347B04D4,2023-10-25T18:39:09Z,16
8393689,0,SIN_TELEMETRIA,,0
8394141,0,SIN_TELEMETRIA,,0
8393802,0,SIN_TELEMETRIA,,0
8382145,0,SIN_TELEMETRIA,,0
8382171,0,SIN_TELEMETRIA,,0
8392410,0,SIN_TELEMETRIA,,0
8391179,0,SIN_TELEMETRIA,,0
8391064,0,SIN_TELEMETRIA,,0
8386064,0,SIN_TELEMETRIA,,0
8386017,0,SIN_TELEMETRIA,,0
8390751,0,SIN_TELEMETRIA,,0
8386061,0,SIN_TELEMETRIA,,0
8386015,0,SIN_TELEMETRIA,,0
8390002,1,80F5,2023-10-25T04:52:26Z,2
8389135,0,SIN_TELEMETRIA,,0
8390012,0,SIN_TELEMETRIA,,0
8389881,0,SIN_TELEMETRIA,,0
8386010,0,SIN_TELEMETRIA,,0
8388685,0,SIN_TELEMETRIA,,0
8382115,0,SIN_TELEMETRIA,,0
8389577,0,SIN_TELEMETRIA,,0
8389407,0,SIN_TELEMETRIA,,0
8382161,0,SIN_TELEMETRIA,,0
8388558,0,SIN_TELEMETRIA,,0
8386044,0,SIN_TELEMETRIA,,0
8386000,0,SIN_TELEMETRIA,,0
8386040,1,8069,2023-10-24T20:44:48Z,2
8382195,0,SIN_TELEMETRIA,,0
8388262,0,SIN_TELEMETRIA,,0
8387945,0,SIN_TELEMETRIA,,0
8376760,0,SIN_TELEMETRIA,,0
8385992,0,SIN_TELEMETRIA,,0
8386032,0,SIN_TELEMETRIA,,0
8386745,0,SIN_TELEMETRIA,,0
8385482,0,SIN_TELEMETRIA,,0
8385319,0,SIN_TELEMETRIA,,0
8380184,0,SIN_TELEMETRIA,,0
8380230,1,8051BBC4A64B990B530D,2023-10-24T07:07:05Z,10
8376731,1,F0A097AB7618302F2DE4B690EDC973632BA576AB16B18D1A1B7DF16643D1ACB51B551A48CE,2023-10-24T05:23:49Z,37
8376731,2,C4969716AE642F5420187158345442890A21779B4A07D7A0AE,2023-10-24T05:22:59Z,25
8384601,1,B0172B142B030CD6A42033B2BEC2,2023-10-24T05:23:05Z,14
8384503,0,SIN_TELEMETRIA,,0
8380181,0,SIN_TELEMETRIA,,0
8380226,0,SIN_TELEMETRIA,,0
8384268,0,SIN_TELEMETRIA,,0
8384253,0,SIN_TELEMETRIA,,0
8376589,0,SIN_TELEMETRIA,,0
8380220,0,SIN_TELEMETRIA,,0
8376587,0,SIN_TELEMETRIA,,0
8378533,0,SIN_TELEMETRIA,,0
8382919,0,SIN_TELEMETRIA,,0
8382861,0,SIN_TELEMETRIA,,0
8379696,0,SIN_TELEMETRIA,,0
8376768,0,SIN_TELEMETRIA,,0
8381671,0,SIN_TELEMETRIA,,0
8381975,0,SIN_TELEMETRIA,,0
8371857,0,SIN_TELEMETRIA,,0
8380901,0,SIN_TELEMETRIA,,0
8381793,0,SIN_TELEMETRIA,,0
8381918,0,SIN_TELEMETRIA,,0
8382017,0,SIN_TELEMETRIA,,0
8381682,0,SIN_TELEMETRIA,,0
8381895,0,SIN_TELEMETRIA,,0
8380161,0,SIN_TELEMETRIA,,0
8380202,0,SIN_TELEMETRIA,,0
8371744,0,SIN_TELEMETRIA,,0
8380199,0,SIN_TELEMETRIA,,0
8379588,0,SIN_TELEMETRIA,,0
8379577,0,SIN_TELEMETRIA,,0
8377981,0,SIN_TELEMETRIA,,0
8378767,0,SIN_TELEMETRIA,,0
8378756,0,SIN_TELEMETRIA,,0
8371825,1,D0AD495A584B356C60A798D83D,2023-10-23T04:21:51Z,13
8375054,0,SIN_TELEMETRIA,,0
8371702,0,SIN_TELEMETRIA,,0
8378145,0,SIN_TELEMETRIA,,0
8377152,0,SIN_TELEMETRIA,,0
8375046,0,SIN_TELEMETRIA,,0
8375088,1,2003031D59767AC4C6931C34DECA,2023-10-22T21:56:58Z,14
8377141,1,6C389EB6A2A0EE05D3C59178615E9C8A5DE58A4F87214BC00BEE39B65138659ECC70,2023-10-22T21:27:18Z,34
8377445,0,SIN_TELEMETRIA,,0
8376928,0,SIN_TELEMETRIA,,0
8375041,0,SIN_TELEMETRIA,,0
8375083,0,SIN_TELEMETRIA,,0
8376881,0,SIN_TELEMETRIA,,0
8373981,0,SIN_TELEMETRIA,,0
8371802,0,SIN_TELEMETRIA,,0
8375077,1,004E5C79E559533A5CF7767D225FD164B305B0997DF1F2944F385174B148DAC2FD3248,2023-10-22T18:40:15Z,35
8375035,0,SIN_TELEMETRIA,,0
8366332,0,SIN_TELEMETRIA,,0
8375991,0,SIN_TELEMETRIA,,0
8375074,0,SIN_TELEMETRIA,,0
8375032,0,SIN_TELEMETRIA,,0
8369564,0,SIN_TELEMETRIA,,0
8374124,0,SIN_TELEMETRIA,,0
8373542,1,0DBB4BD78C17D2,2023-10-22T03:19:51Z,7
8369510,0,SIN_TELEMETRIA,,0
8369552,1,A8C38D71D9401254,2023-10-22T03:17:55Z,8
8369552,2,0039B43E47AA3068BA13CE326DD0E8CB8481471EC550709A0F57D893F3EF4110A194CB,2023-10-22T03:19:09Z,35
8373515,0,SIN_TELEMETRIA,,0
8373328,0,SIN_TELEMETRIA,,0
8366242,1,002D,2023-10-22T01:38:21Z,2
8372681,0,SIN_TELEMETRIA,,0
8369498,0,SIN_TELEMETRIA,,0
8369539,0,SIN_TELEMETRIA,,0
8369039,0,SIN_TELEMETRIA,,0
8371662,0,SIN_TELEMETRIA,,0
8371633,0,SIN_TELEMETRIA,,0
8360158,1,727797ACB1798208155BB287AD5575A5,2023-10-21T17:38:01Z,16
8360158,2,904083EC59BA7B103D86401321F8EB13985B6E8B5452D395A5AD8F8076616DE6C4762064ADA0,2023-10-21T17:37:57Z,38
8371470,0,SIN_TELEMETRIA,,0
8371341,0,SIN_TELEMETRIA,,0
8371441,0,SIN_TELEMETRIA,,0
8360056,0,SIN_TELEMETRIA,,0
8369344,0,SIN_TELEMETRIA,,0
8368768,0,SIN_TELEMETRIA,,0
8368437,0,SIN_TELEMETRIA,,0
8367459,0,SIN_TELEMETRIA,,0
8360127,0,SIN_TELEMETRIA,,0
8367945,0,SIN_TELEMETRIA,,0
8367939,0,SIN_TELEMETRIA,,0
8368137,1,101B4FE71C6A94608AA12339503616849D66D6,2023-10-21T03:51:57Z,19
8364626,0,SIN_TELEMETRIA,,0
8367035,0,SIN_TELEMETRIA,,0
8360030,1,30370A,2023-10-21T03:48:43Z,3
8366500,0,SIN_TELEMETRIA,,0
8366029,1,8083EAC9C59AC6983D7B349D226B6D2E95,2023-10-20T18:12:57Z,17
8366036,0,SIN_TELEMETRIA,,0
8366043,0,SIN_TELEMETRIA,,0
8365932,0,SIN_TELEMETRIA,,0
8365991,0,SIN_TELEMETRIA,,0
8364610,0,SIN_TELEMETRIA,,0
8364651,1,45AD64FA76BBAD6E8369A92158A3C4499757F0,2023-10-20T18:05:55Z,19
8365770,0,SIN_TELEMETRIA,,0
8364607,0,SIN_TELEMETRIA,,0
8364648,0,SIN_TELEMETRIA,,0
8363553,0,SIN_TELEMETRIA,,0
8363566,0,SIN_TELEMETRIA,,0
8363290,0,SIN_TELEMETRIA,,0
8362734,1,00617629827A0D5C,2023-10-20T06:04:20Z,8
8362734,2,0FB378B99B6F08B44AF3662EE014E0,2023-10-20T06:04:02Z,15
8362819,1,8027,2023-10-20T06:07:47Z,2
8358435,0,SIN_TELEMETRIA,,0
8362713,0,SIN_TELEMETRIA,,0
8362695,0,SIN_TELEMETRIA,,0
8362199,0,SIN_TELEMETRIA,,0
8362563,0,SIN_TELEMETRIA,,0
8362006,1,C13F422BF7E0182741F7848C5BCED9915EA404799D351856B6B5B27EFAF155E6,2023-10-20T04:29:44Z,32
8361027,0,SIN_TELEMETRIA,,0
8358433,1,8C6FDDBB9ACE5F0B0AE06318EE8BF4401281085B544196,2023-10-20T04:26:31Z,23
8358472,1,F395D151AFC1B2910482,2023-10-20T04:27:37Z,10
8362478,0,SIN_TELEMETRIA,,0
8362088,0,SIN_TELEMETRIA,,0
8358431,0,SIN_TELEMETRIA,,0
8358469,1,18,2023-10-20T02:46:56Z,1
8354142,1,E09861216FC9EC9D84E5CEEC4A9DF4F670B04857120B4A53,2023-10-20T02:46:33Z,24
8360294,0,SIN_TELEMETRIA,,0
8360210,1,0032F0D08EB72561D918CC57BCC3E18F9E2D,2023-10-19T18:41:28Z,18
8359959,1,20,2023-10-19T18:48:33Z,1
8359959,2,F4E41991127001CF3569E7,2023-10-19T18:42:19Z,11
8349219,0,SIN_TELEMETRIA,,0
8358418,0,SIN_TELEMETRIA,,0
8358452,0,SIN_TELEMETRIA,,0
8358876,0,SIN_TELEMETRIA,,0
8357133,0,SIN_TELEMETRIA,,0
8352581,1,C0FBAE,2023-10-19T08:18:29Z,3
8356937,0,SIN_TELEMETRIA,,0
8354347,0,SIN_TELEMETRIA,,0
8352536,0,SIN_TELEMETRIA,,0
8356269,0,SIN_TELEMETRIA,,0
8356356,1,809B3477AD6FE8,2023-10-19T05:02:39Z,7
8355356,0,SIN_TELEMETRIA,,0
8349191,0,SIN_TELEMETRIA,,0
8356373,0,SIN_TELEMETRIA,,0
8356323,0,SIN_TELEMETRIA,,0
8352533,0,SIN_TELEMETRIA,,0
8356263,0,SIN_TELEMETRIA,,0
8352530,0,SIN_TELEMETRIA,,0
8355117,0,SIN_TELEMETRIA,,0
8349067,0,SIN_TELEMETRIA,,0
8349065,0,SIN_TELEMETRIA,,0
8355228,0,SIN_TELEMETRIA,,0
8354606,0,SIN_TELEMETRIA,,0
8349167,0,SIN_TELEMETRIA,,0
8353993,0,SIN_TELEMETRIA,,0
8343574,0,SIN_TELEMETRIA,,0
8353924,0,SIN_TELEMETRIA,,0
8353976,0,SIN_TELEMETRIA,,0
8353889,1,5A7B9CB01D480F6E54244587A3506E4A87744C6EC50D73C1,2023-10-18T17:42:03Z,24
8353877,0,SIN_TELEMETRIA,,0
8352760,0,SIN_TELEMETRIA,,0
8348358,0,SIN_TELEMETRIA,,0
8353825,0,SIN_TELEMETRIA,,0
8352414,0,SIN_TELEMETRIA,,0
8352218,0,SIN_TELEMETRIA,,0
8351671,0,SIN_TELEMETRIA,,0
8347307,0,SIN_TELEMETRIA,,0
8347354,0,SIN_TELEMETRIA,,0
8349264,0,SIN_TELEMETRIA,,0
8351318,0,SIN_TELEMETRIA,,0
8343595,0,SIN_TELEMETRIA,,0
8350396,0,SIN_TELEMETRIA,,0
8351276,0,SIN_TELEMETRIA,,0
8347303,0,SIN_TELEMETRIA,,0
8347350,1,CC05971411A6B4B91158AA365E93CAF09280A5C5614A3AA261043DA0CA6033359DB83DFF95DF,2023-10-18T05:32:49Z,38
8347350,2,00D1A5C24DB1E389E7AAF3B1E4C6391106184A4F8F8D,2023-10-18T05:39:58Z,22
8350998,0,SIN_TELEMETRIA,,0
8350953,0,SIN_TELEMETRIA,,0
8347300,0,SIN_TELEMETRIA,,0
8347346,1,00E3F0,2023-10-18T04:00:05Z,3
8347346,2,C0298BE4DD508763ADA143,2023-10-18T03:54:49Z,11
8350114,0,SIN_TELEMETRIA,,0
8343407,0,SIN_TELEMETRIA,,0
8348357,0,SIN_TELEMETRIA,,0
8347992,0,SIN_TELEMETRIA,,0
8347343,0,SIN_TELEMETRIA,,0
8347293,0,SIN_TELEMETRIA,,0
8347336,0,SIN_TELEMETRIA,,0
8346641,0,SIN_TELEMETRIA,,0
8349445,0,SIN_TELEMETRIA,,0
8348993,1,C06EE019F9E82833F6FAC6ADB45519425D8A,2023-10-17T18:11:04Z,18
8348803,0,SIN_TELEMETRIA,,0
8347616,0,SIN_TELEMETRIA,,0
8348356,0,SIN_TELEMETRIA,,0
8347285,0,SIN_TELEMETRIA,,0
8347328,1,10F3DCA6910E18B3FD370A134367F2156B5E0E0A0C45146BAE57C7,2023-10-17T18:15:05Z,27
8347328,2,0048A28BCD28358661E867F71889CD515C25C02E3946F4768A6942DC0DBBBB6EA48856E84C6CE43776F146111C66AE44130A8DF5,2023-10-17T18:17:57Z,52
8337725,1,00,2023-10-17T16:35:29Z,1
8347282,0,SIN_TELEMETRIA,,0
8347325,1,8060E3F170B8E4BA6674BC62D9526A885328B42B123960C2D61F,2023-10-17T16:32:24Z,26
8347325,2,00FB57443FDE5850E3E48B69989B02C3D62C724BC880,2023-10-17T16:34:35Z,22
8346600,0,SIN_TELEMETRIA,,0
8347167,0,SIN_TELEMETRIA,,0
8346616,0,SIN_TELEMETRIA,,0
8346623,0,SIN_TELEMETRIA,,0
8343635,0,SIN_TELEMETRIA,,0
8345546,0,SIN_TELEMETRIA,,0
8345552,0,SIN_TELEMETRIA,,0
8345343,0,SIN_TELEMETRIA,,0
8345426,0,SIN_TELEMETRIA,,0
8345478,0,SIN_TELEMETRIA,,0
8345397,0,SIN_TELEMETRIA,,0
8345368,0,SIN_TELEMETRIA,,0
8344551,0,SIN_TELEMETRIA,,0
8337915,0,SIN_TELEMETRIA,,0
8345358,0,SIN_TELEMETRIA,,0
8345335,1,54EF86,2023-10-17T04:34:43Z,3
8345335,2,209A23C17A466CCA69CEC1F0F0EB9C5D10C12401464303,2023-10-17T04:30:41Z,23
8341275,1,8A2965F2C2EB407193136C18960244421B206095D982D5A7EC6269552F7D057667669738464B8A54DF858EDA3BBD4F83A21DD7D243F865019A,2023-10-17T02:52:55Z,57
8341275,2,A8C00215E6BB927D55CA5EEF6EA810438EE0D85C8EA16E9A2556,2023-10-17T02:56:08Z,26
8341234,0,SIN_TELEMETRIA,,0
8337695,0,SIN_TELEMETRIA,,0
8341593,0,SIN_TELEMETRIA,,0
8337769,1,383BB8423B755F6EEACA,2023-10-17T01:11:25Z,10
8344596,0,SIN_TELEMETRIA,,0
8343992,0,SIN_TELEMETRIA,,0
8343733,0,SIN_TELEMETRIA,,0
8343659,0,SIN_TELEMETRIA,,0
8343276,0,SIN_TELEMETRIA,,0
8343245,0,SIN_TELEMETRIA,,0
8343199,0,SIN_TELEMETRIA,,0
8343477,0,SIN_TELEMETRIA,,0
8342966,1,E8621C1E021AA4F8B1B9ED89544D,2023-10-16T17:10:51Z,14
8341343,0,SIN_TELEMETRIA,,0
8341259,0,SIN_TELEMETRIA,,0
8341219,0,SIN_TELEMETRIA,,0
8340604,0,SIN_TELEMETRIA,,0
8336239,0,SIN_TELEMETRIA,,0
8336196,0,SIN_TELEMETRIA,,0
8336235,0,SIN_TELEMETRIA,,0
8337370,0,SIN_TELEMETRIA,,0
8339708,0,SIN_TELEMETRIA,,0
8339677,1,10BC92CE62881D78,2023-10-16T05:02:03Z,8
8338827,0,SIN_TELEMETRIA,,0
8339790,0,SIN_TELEMETRIA,,0
8337848,1,E0FAA8,2023-10-16T05:01:53Z,3
8336194,0,SIN_TELEMETRIA,,0
8336232,1,0ECDB6B0D989886A43D158440005599D26,2023-10-16T05:11:46Z,17
8336232,2,A005635605B066E8BDA2BDAD,2023-10-16T05:09:04Z,12
8339653,0,SIN_TELEMETRIA,,0
8339511,0,SIN_TELEMETRIA,,0
8336192,0,SIN_TELEMETRIA,,0
8336229,0,SIN_TELEMETRIA,,0
8339435,0,SIN_TELEMETRIA,,0
8337630,0,SIN_TELEMETRIA,,0
8337627,0,SIN_TELEMETRIA,,0
8338363,0,SIN_TELEMETRIA,,0
8338857,0,SIN_TELEMETRIA,,0
8336185,0,SIN_TELEMETRIA,,0
8338289,0,SIN_TELEMETRIA,,0
8337960,0,SIN_TELEMETRIA,,0
8337957,0,SIN_TELEMETRIA,,0
8337815,0,SIN_TELEMETRIA,,0
8336182,0,SIN_TELEMETRIA,,0
8336216,0,SIN_TELEMETRIA,,0
8337499,0,SIN_TELEMETRIA,,0
8337416,0,SIN_TELEMETRIA,,0
8337521,0,SIN_TELEMETRIA,,0
8337501,0,SIN_TELEMETRIA,,0
8336020,0,SIN_TELEMETRIA,,0
8330415,0,SIN_TELEMETRIA,,0
8330456,1,80D5,2023-10-15T07:26:25Z,2
8333686,0,SIN_TELEMETRIA,,0
8334556,0,SIN_TELEMETRIA,,0
8330412,0,SIN_TELEMETRIA,,0
8334185,0,SIN_TELEMETRIA,,0
8334316,0,SIN_TELEMETRIA,,0
8330409,0,SIN_TELEMETRIA,,0
8333443,0,SIN_TELEMETRIA,,0
8330446,1,DEEB09BD28DE96DD42213083E97D,2023-10-15T02:22:49Z,14
8333209,0,SIN_TELEMETRIA,,0
8328684,0,SIN_TELEMETRIA,,0
8328813,0,SIN_TELEMETRIA,,0
8330403,0,SIN_TELEMETRIA,,0
8330440,1,DCA06A8F82E14F23,2023-10-14T21:32:44Z,8
8330440,2,80871A782017EAAD82ECC0051C66CD5ED6563304B18E6456F9421CC22ECE98DC,2023-10-14T21:38:57Z,32
8332657,1,E0588FE67BFCD9D3BDB538521D,2023-10-14T18:20:14Z,13
8332575,0,SIN_TELEMETRIA,,0
8332530,1,80048B40C159,2023-10-14T18:15:29Z,6
8322252,0,SIN_TELEMETRIA,,0
8330393,0,SIN_TELEMETRIA,,0
8329772,0,SIN_TELEMETRIA,,0
8329893,0,SIN_TELEMETRIA,,0
8329740,0,SIN_TELEMETRIA,,0
8325635,1,1D6D,2023-10-14T07:50:35Z,2
8325635,2,80CEF15FC0517AF2E8899630D20532B6A91D306C8E70,2023-10-14T07:59:41Z,22
8325590,0,SIN_TELEMETRIA,,0
8329469,0,SIN_TELEMETRIA,,0
8329174,0,SIN_TELEMETRIA,,0
8329223,1,DE8F062278F180CB7103C7E53B47E57D83E60A0A58BBFB,2023-10-14T04:38:47Z,23
8329156,0,SIN_TELEMETRIA,,0
8329146,1,7099A14E9B8B5E5F95D87103BE,2023-10-14T04:30:44Z,13
8328255,0,SIN_TELEMETRIA,,0
8322319,0,SIN_TELEMETRIA,,0
8329037,0,SIN_TELEMETRIA,,0
8325582,0,SIN_TELEMETRIA,,0
8325626,1,C05B71B6C6780E4D039077AFA7A2561701AB425F00988BDC923C753DADC47101,2023-10-14T03:01:13Z,32
8325626,2,A0EAE56F45C03BCD08A1BDEA4766718031506E21,2023-10-14T02:54:31Z,20
8322213,0,SIN_TELEMETRIA,,0
8322264,0,SIN_TELEMETRIA,,0
8323974,0,SIN_TELEMETRIA,,0
8325620,1,9070,2023-10-13T22:11:51Z,2
8325620,2,C07EB963D5E220C759231E6F,2023-10-13T22:11:05Z,12
8327970,1,4EEA074AA0489073BD56F51C03991C30394EEF13D952785056B6D8006B25026F,2023-10-13T18:49:32Z,32
8316611,0,SIN_TELEMETRIA,,0
8327591,0,SIN_TELEMETRIA,,0
8325701,0,SIN_TELEMETRIA,,0
8316515,0,SIN_TELEMETRIA,,0
8325218,0,SIN_TELEMETRIA,,0
8325044,0,SIN_TELEMETRIA,,0
8323929,0,SIN_TELEMETRIA,,0
8323357,0,SIN_TELEMETRIA,,0
8324827,0,SIN_TELEMETRIA,,0
8324591,0,SIN_TELEMETRIA,,0
8321671,0,SIN_TELEMETRIA,,0
8324118,0,SIN_TELEMETRIA,,0
8324088,1,463BAD,2023-10-13T05:14:06Z,3
8324285,1,405684C483A11FF5BE538DE5A45CC442E16A65CC659C19A1EE841FCA2E,2023-10-13T05:05:19Z,29
8320357,0,SIN_TELEMETRIA,,0
8320395,1,A8DB02D5,2023-10-13T05:12:14Z,4
8320395,2,30A6D5B84803802B294F75652B2D04,2023-10-13T05:06:28Z,15
8324256,0,SIN_TELEMETRIA,,0
8323894,0,SIN_TELEMETRIA,,0
8323800,1,C8,2023-10-13T03:33:55Z,1
8320355,0,SIN_TELEMETRIA,,0
8320392,0,SIN_TELEMETRIA,,0
8323045,0,SIN_TELEMETRIA,,0
8323881,0,SIN_TELEMETRIA,,0
8316487,0,SIN_TELEMETRIA,,0
8323737,0,SIN_TELEMETRIA,,0
8316484,0,SIN_TELEMETRIA,,0
8322747,0,SIN_TELEMETRIA,,0
8322004,0,SIN_TELEMETRIA,,0
8321415,0,SIN_TELEMETRIA,,0
8319894,0,SIN_TELEMETRIA,,0
8319718,0,SIN_TELEMETRIA,,0
8314736,0,SIN_TELEMETRIA,,0
8314780,1,90269C3F2DA931A03AACF622B8D29C1F4D34C7EC063C82BD07A1246057,2023-10-12T07:27:15Z,29
8311286,0,SIN_TELEMETRIA,,0
8316685,0,SIN_TELEMETRIA,,0
8319323,0,SIN_TELEMETRIA,,0
8319289,1,C0A54D9AA6DB1BB2D54725EE08ACA217F31B53AD9140CEB0B55E21F8619B991CA7BD9B690288AE9EAC595469E39CB5BD8C275079370D563857D18B4DDED4E00243509B8643422CFB5BF4C47584,2023-10-12T05:40:21Z,77
8319354,0,SIN_TELEMETRIA,,0
8314733,0,SIN_TELEMETRIA,,0
8314777,0,SIN_TELEMETRIA,,0
8319254,0,SIN_TELEMETRIA,,0
8318970,0,SIN_TELEMETRIA,,0
8319082,0,SIN_TELEMETRIA,,0
8311244,1,0045D21A81334A31F286388E,2023-10-12T04:04:14Z,12
8317415,0,SIN_TELEMETRIA,,0
8314731,0,SIN_TELEMETRIA,,0
8314774,1,E4B06037,2023-10-12T04:05:13Z,4
8319077,1,D4CE4838B1E0C102AC2F735EC9D800E0A129DDF5,2023-10-12T04:05:51Z,20
8315652,0,SIN_TELEMETRIA,,0
8314772,0,SIN_TELEMETRIA,,0
8311145,0,SIN_TELEMETRIA,,0
8316414,0,SIN_TELEMETRIA,,0
8317044,0,SIN_TELEMETRIA,,0
8316984,0,SIN_TELEMETRIA,,0
8316642,0,SIN_TELEMETRIA,,0
8316444,0,SIN_TELEMETRIA,,0
8316331,0,SIN_TELEMETRIA,,0
8315942,1,0845D481AAA24BE485978B2D91,2023-10-11T16:47:10Z,13
8311125,0,SIN_TELEMETRIA,,0
8314716,0,SIN_TELEMETRIA,,0
8314755,0,SIN_TELEMETRIA,,0
8314102,0,SIN_TELEMETRIA,,0
8310302,0,SIN_TELEMETRIA,,0
8310348,0,SIN_TELEMETRIA,,0
8311827,1,B26841F4A29B5E871C42713CC76A132369ACDF1E715C229179,2023-10-11T06:17:53Z,25
8313349,0,SIN_TELEMETRIA,,0
8310299,0,SIN_TELEMETRIA,,0
8310343,1,B8C64F9A7107366B,2023-10-11T06:18:51Z,8
8313313,0,SIN_TELEMETRIA,,0
8313381,0,SIN_TELEMETRIA,,0
8313284,0,SIN_TELEMETRIA,,0
8313323,0,SIN_TELEMETRIA,,0
8312576,0,SIN_TELEMETRIA,,0
8313341,0,SIN_TELEMETRIA,,0
8310296,0,SIN_TELEMETRIA,,0
8310339,1,00E554,2023-10-11T04:39:34Z,3
8310339,2,6606841C250A51B3A4320A64BA5C936FB4616EA7,2023-10-11T04:38:37Z,20
8313277,0,SIN_TELEMETRIA,,0
8310294,0,SIN_TELEMETRIA,,0
8310336,1,C2C07604D0583EE8C89F021DC14469,2023-10-11T03:06:10Z,15
8310336,2,4DA604758676E951D2BDCAC829CD256D7B83B83854F080D3891337CC4CB6D26352BE284D877E1DB0ED9985,2023-10-11T03:00:22Z,43
8304775,0,SIN_TELEMETRIA,,0
8312204,0,SIN_TELEMETRIA,,0
8309213,0,SIN_TELEMETRIA,,0
8311715,1,807D27E9C11A8C,2023-10-10T19:02:17Z,7
8310280,0,SIN_TELEMETRIA,,0
8310320,0,SIN_TELEMETRIA,,0
8304885,0,SIN_TELEMETRIA,,0
8310277,0,SIN_TELEMETRIA,,0
8310317,0,SIN_TELEMETRIA,,0
8311521,0,SIN_TELEMETRIA,,0
8309327,0,SIN_TELEMETRIA,,0
8305631,0,SIN_TELEMETRIA,,0
8308727,1,DE8064E7D5CB29A3879D84,2023-10-10T05:10:06Z,11
8307050,0,SIN_TELEMETRIA,,0
8298891,0,SIN_TELEMETRIA,,0
8308848,1,4AD78285B2DC76AA,2023-10-10T05:15:38Z,8
8308840,0,SIN_TELEMETRIA,,0
8303048,0,SIN_TELEMETRIA,,0
8303087,1,80DCAC,2023-10-10T05:18:25Z,3
8308523,0,SIN_TELEMETRIA,,0
8308511,0,SIN_TELEMETRIA,,0
8308477,0,SIN_TELEMETRIA,,0
8303046,0,SIN_TELEMETRIA,,0
8303085,0,SIN_TELEMETRIA,,0
8306776,0,SIN_TELEMETRIA,,0
8308457,1,00A98B7130094F1A939EDD2611B113166E8239B7FA86,2023-10-10T03:32:58Z,22
8298803,0,SIN_TELEMETRIA,,0
8306538,0,SIN_TELEMETRIA,,0
8303039,0,SIN_TELEMETRIA,,0
