timestamp,observer,observation_id,station_id,frame
2025-08-14T01:49:48Z,M7RED-LO33sr,,,70EE7E8B905F0085B1BFB797F532914F948B
2025-08-12T02:59:02Z,M7RED-LO33sr,,,B056DE4937016DC846E092000CA7F987A423222E5FBF4007400C6FC6CC3D6A21F01590CCAC0A88422C9C
2025-08-04T02:49:38Z,M7RED-KO96ce,,,EBC439A943B0156AED404CCDED259556D8391DCD782D91A35006E9
2025-08-03T17:08:15Z,M7RED-KO96ce,,,7AFFF6B02C7E3671390E8AA89C02554C884E56
2025-08-01T16:44:19Z,Apomahon-KM18ub,12093196,6,CC715D3F9238634AF2330685EE4147C1B5CBAEACCE698808515718322337B4865C36
2025-08-01T04:31:29Z,IU0JIW-JN61hl,,,062E8DA0FC5322409A83DAD273544E99965252E93B5478
2025-07-24T04:23:35Z,IU0JIW-JN61hl,,,C1057EAE814C07FA338BB4E6CBF45BB83251
2025-07-21T04:32:42Z,IU0JIW-JN61hl,,,DB7A651D7945A3EC92BC180F3D9D88166547FAE53804
2025-07-13T04:16:04Z,XtopheR2cloud-JN18cv,,,58624E95DA013AB033093A79603BD5D193C0689ABAE1
2025-06-30T17:30:01Z,XtopheR2cloud-JN18cv,,,E409C8F479236B7044E084A4B156696C77E96721901A941C943B27F313F0DA9B20C2C94BE09A42
2025-06-29T18:03:44Z,XtopheR2cloud-JN18cv,,,995EE207C26CCD026225BA1AEE5031D8DC771D399B74010FDC7C22DAD1C38486B1C368DA4FCFA55C4703D4B989D57CB0
2025-06-29T16:28:26Z,IU0JIW-JN61hl,,,4A4682B0C6EBBD222207B0AE2777C29612B4
2025-06-17T03:20:58Z,M7RED-KO96ce,,,DD2A56F65CA3A2385546E25A6E0C02F56EE361B54B5A5D2ADB062352CB74D86B
2025-06-15T18:13:37Z,XtopheR2cloud-JN18cv,,,B9DA736D2592BAB476C7A241916C699E99C44D5427B2403146
2025-06-14T18:45:26Z,F4TNK-EXP-UHF-JN23at,11767060,3773,63CB803DF53E
2025-06-12T14:59:09Z,M7RED-KO96ce,,,6AE53E1854DB78DEB8A526E2381B483B76C8
2025-06-12T03:00:19Z,M7RED-KO96ce,,,68C196431C37291DC9DB8DEA9A7A57D9C2C69A5A52D9ECD91E6A7C0F03606EC0092C913158A3D5DF737375066CB27392073C5DFE2087958051EE85A9340120EA
2025-06-01T04:35:59Z,M7RED-KO96ce,,,1111CD7E30493857A7B8CADB513054AFD6DA754CB3BFB5
2025-05-25T17:32:37Z,F4TNK-UHF-JN23at,11657180,3762,60E5A51CA8AC82
2025-05-24T02:46:57Z,M7RED-KO96ce,,,9F06E2B64EB012779689A77692273B091BD2BAD388C99ECED2ED
2025-05-24T02:46:50Z,M7RED-KO96ce,,,F2AEFE6D169E48C49450451856E0AB2BCAA2865E6B67D09C18779C9A13805B2CBAA3B76F1EE4A12645E9A4B8E8568A
2025-05-22T03:51:31Z,F4TNK-UHF-JN23at,11637457,3762,A0789F6CB0671D0CE0E34CD70AD529516C21
2025-05-14T15:41:33Z,M7RED-KO96ce,,,7B8B50E51665AAE6A4159B69ABDC0EB23DA879D8B0D073C8
2025-05-13T17:55:33Z,F4TNK-UHF-JN23at,11590068,3762,64F7DE7C47115E
2025-05-07T21:11:01Z,Shanghai-PM01sh,,,1FD86246133EADDE98E2869368A8094D763180277B0EC65D6FD7A0
2025-05-04T19:38:50Z,Shanghai-PM01sh,,,64B47964E62E0D0D1A57B6E88E723F028C9C46014E83282818
2025-05-03T18:53:56Z,F4TNK-UHF-JN23at,11530368,3762,10981B00A33F655CCF03A2FA8E1AD1BF25E9D1
2025-05-02T17:59:52Z,F4TNK-UHF-JN23at,11523932,3762,8E0144F3
2025-04-30T14:03:02Z,M7RED-KO96ce,,,81989B8D9462497CDDA402E7F0EE98E7B418F952CA78
2025-04-27T17:35:34Z,SOBE01 - TURNSTILE UHF-JN89hf,11492297,3677,40FBC8E15C9CD016B915502572DA9DF632B019
2025-04-24T17:52:00Z,F4TNK-UHF-JN23at,11473013,3762,BBD495F346DD
2025-04-24T17:46:33Z,F4TNK-UHF-JN23at,11473013,3762,3078C78DEDB112CE2220D88957C002F941A63D9883C4
2025-04-24T17:46:18Z,F4TNK-UHF-JN23at,11473013,3762,C0
2025-04-24T17:38:35Z,F4TNK-UHF-JN23at,11473013,3762,38B4B0CAB904EAA54AC788CE26
2025-04-24T05:35:06Z,F4TNK-UHF-JN23at,11466767,3762,DA15D28085C48FD1B5B7
2025-04-24T05:33:18Z,F4TNK-UHF-JN23at,11466767,3762,801903C55C2622AEE00EAA55802505
2025-04-16T23:58:08Z,M7RED-KO96ce,,,7E0DEFBC1A49B70F82BA14B5122C6D719D29651C51
2025-04-14T10:29:21Z,Shanghai-PM01sh,,,98AF7A13BA7312A947F499BB1115F79B5B661929CD44B44D28D1AA8CF270000A4AF02E09038BD76683
2025-04-09T14:54:51Z,M7RED-KO96ce,,,536F33CA528B7ABBD3FCBA80835BC89ECDCC2EF97912CCCE4BF525FDED4EAE02B57CFF141D6B033C15B76DB018A1301DF3
2025-04-06T18:28:43Z,F4TNK-UHF-JN23at,11363114,3762,A085272E80162CBB74491E3DA16684DEBB0CD1
2025-03-31T12:09:33Z,Shanghai-PM01sh,,,BDDB87E15814494927DBBBE9A521BA2A948829D03586E7
2025-03-30T05:32:04Z,F4TNK-UHF-JN23at,11320032,3762,8018DF146FDA28B6
2025-03-25T05:16:06Z,F4TNK-UHF-JN23at,11287097,3762,80175A0DC3D800EDE0C0E535B9658D08C0DDCEB452A876F6D04C6149151E2AABC88CA291
2025-03-24T17:59:37Z,EA4EKH-IN80nd,,,E4B73068E455D6C8E13685FAFF61D48CBC5C32CF8951A616AD741AB369C70B5737A835E224743B9333BF61B19CC003FB2CC97646776FBE05EFF92C1B
2025-03-24T05:51:55Z,F4TNK-UHF-JN23at,11280281,3762,00
2025-03-23T16:56:17Z,F4TNK-UHF-JN23at,11277379,3762,E0CF
2025-03-23T16:48:41Z,F4TNK-UHF-JN23at,11277379,3762,B4AE8C884263A8A0704DB6DDD46BA9FE7BFF78CAA1EC6604EA40A25784CCE2A07411
2025-03-22T17:24:22Z,F4TNK-UHF-JN23at,11273000,3762,00A28E328DADCEB49DB6CDAD4E8193D98B7393
2025-03-16T05:38:05Z,F4TNK-UHF-JN23at,11236544,3762,A0A2
2025-03-10T17:53:08Z,XtopheR2cloud-JN18cv,,,44CF7298D4B60CD68C874ABAA2F9C121
2025-03-08T15:46:54Z,M7RED-KO96ce,,,268542647F0697E77B5059C90D5D53CC2835
2025-03-06T18:36:29Z,XtopheR2cloud-JN18cv,,,AB9783B83B9614146FA88CC0376B2673F58B4106E24783
2025-02-26T03:02:59Z,M7RED-KO96ce,,,D3FE93B0A1E3725D81C465F5138C2E88C8A150B5BA885D4B461965EA41A523D732F3B6D6AA0FF23BE165D9297495E4D4EAB3CAC83DE0F3CEB49BA91BE351B6D6
2025-02-22T02:11:18Z,M7RED-KO96ce,,,7326976B7E245A67E22068A193E17FEE
2025-02-22T00:54:21Z,CO2ESP-EL83sc,,,606AEA47ECB763E70A6FB03B7A4A4C5C3F1A386F627404BBA903E299C10A724B9797D983A45A6E71FBE439183BA98D00
2025-02-18T19:29:04Z,Shanghai-PM01sh,,,D91EA36DE66596398F61E62C2D62D941FE0ACA6C41BF
2025-02-12T18:30:55Z,XtopheR2cloud-JN18cv,,,58857837211FB43156EB0F9EDC1A568BAEA4F0083ED4DB940C26C436963F9075F42FC0F559076EE6F04D1B6A0F49A4080B0C06E99B799BC22E7BADBB72253B5D
2025-02-10T04:22:10Z,IZ1VWE-JN44lj,,,12314A15AE6B293EBB1D2FB466117034BAAEDC4ED916
2025-02-01T23:38:57Z,CO2ESP-EL83sc,,,15F1E6C813BAA503D1CE9195EB55F021CDE2845F709A8891
2025-01-17T15:34:56Z,M7RED-KO96ce,,,BC97015300715D574E945056D5703D4A82689889917091A488A776
2025-01-14T07:45:34Z,vk3ymml-QF22jg,,,7526392F2DC9136117D673681A9841DCE3CC044E
2025-01-13T08:22:04Z,vk3ymml-QF22jg,,,460A52D52A83276A7E49BF83D70DB2F5FF18281AD571E014B77840432389F8F3034670
2025-01-13T04:16:08Z,IZ1VWE-JN44lj,,,B8EA5D91E84948ACE9F252A36505301DAAE0CA3E
2025-01-08T20:17:36Z,vk3ymml-QF22jg,,,E65D2419E2A21C43B1804150F59EE2F68527BC
2024-12-30T20:39:56Z,vk3ymml-QF22jg,,,5A2867A1D79BE1067CCC58C46E03DCD5CDB6AD68381A93C1A830F5B8718D2612924653E3D464A435F1A81B5BE3732E99A75F
2024-12-29T21:17:44Z,vk3ymml-QF22jg,,,76E0D0E69F90D98AC9B490D99160264D7D0319
2024-12-29T21:12:40Z,vk3ymml-QF22jg,,,5DF6B32D1D1F1412B0C580043A4108EA5C
2024-12-21T07:10:50Z,vk3ymml-QF22jg,,,15866BAD8FAE74156F940F14B4CE60FDE99BE6798D67DA4027A92E
2024-12-13T18:06:52Z,XtopheR2cloud-JN18cv,,,035D6CDB5D5613CCE09CA3A3A2E612672E17245EEE81286DD83B80466F34FA
2024-12-13T06:03:33Z,XtopheR2cloud-JN18cv,,,1BE21DA62E7A6DCA76338552E2CD8D0BE09D7F8EC927
2024-12-12T17:05:16Z,IZ1VWE-JN44lj,,,41EF9A64CEFB701A714DE494394E64A5291A7116999AC8BA5089B8D022
2024-12-11T05:40:28Z,F4TNK-UHF-JN23at,10744843,3762,1C
2024-12-11T03:56:33Z,M7RED-KO96ce,,,DBDE9682DB2D5A5EFB0B1325C6D6A3E2985D0FEE796D09C4AA
2024-12-10T14:59:01Z,M7RED-KO96ce,,,26E7F6C2C92ABA532928EF81D9292799F2F664EF0F275DE6C56E31
2024-12-07T20:55:16Z,vk3ymml-QF22jg,,,DE14496C1921487A24A3D11A701C3AEB134ABCA60A1128868E344916A24BDBAC6CB31B36CDC276F3758E
2024-12-05T09:46:30Z,Shanghai-PM01sh,,,4FF17689A486CC43134420DE1375E21FCACD82
2024-12-02T06:01:35Z,F4TNK-UHF-JN23at,10693366,3762,00
2024-12-01T00:02:44Z,M7RED-KO96ce,,,BE0232D8A0660824485FD48A999E5337ADAF089AD515C17AF4C21CD2CE52ED0423
2024-11-29T14:46:19Z,M7RED-KO96ce,,,3B02D875BFCB74902BE4E32F54C13365
